text,label
[2026-05-27 00:18:46] ALERT backup-host user=operator action=sudo command=systemctl_restart status=success,0
[2026-04-10 04:42:33] WARN app-node-07 package update applied version=5.8.0 status=success,0
[2026-07-17 15:21:53] INFO backup-host port scan pattern src_ip=62.40.43.188 ports_probed=9,1
[2026-02-26 23:11:15] INFO db-prod-02 known C2 beacon src=153.222.176.187 dst_port=8888 action=blocked,2
[2026-09-18 07:21:46] NOTICE file-server-03 user=jsmith action=file_upload path=/shared/docs status=success size=798KB src_ip=141.228.81.191,1
[2026-08-10 18:39:28] DEBUG backup-host credential dump detected file=/tmp/hashes.txt user=admin action=incident_created,2
[2026-10-13 12:37:39] NOTICE auth-svc multiple failed sudo attempts user=mchen count=3,1
[2026-06-18 19:38:30] ALERT mail-relay connection established src=10.0.1.9 dst_port=80 protocol=TCP,0
[2026-07-23 19:13:55] WARN api-gateway user=dbadmin action=sudo command=disable_firewall status=success src_ip=131.59.197.231,2
[2026-01-01 23:16:12] DEBUG mail-relay user=root action=sudo command=systemctl_restart status=success,0
[2026-01-15 18:33:15] WARN vpn-gw01 unusual login time user=analyst01 hour=2 src_ip=10.0.6.173,1
[2026-06-09 02:36:23] INFO dns-primary vpn session started user=deploy_bot src_ip=10.0.10.104 duration=56m,0
[2026-07-25 22:54:19] WARN dns-primary malware signature detected file=/tmp/x954.exe action=quarantined,2
[2026-05-04 12:51:00] INFO backup-host SQL injection payload in request param='id' src_ip=12.125.243.157 action=blocked,2
[2026-05-17 02:22:26] DEBUG dns-primary vpn session started user=analyst01 src_ip=10.0.6.247 duration=262m,0
[2026-07-14 05:31:42] INFO file-server-03 larger than usual outbound transfer user=jsmith size=468MB dst_ip=125.246.109.222,1
[2026-09-14 17:24:52] WARN api-gateway vpn session started user=mchen src_ip=10.0.2.99 duration=109m,0
[2026-06-06 00:45:03] ALERT app-node-07 user=jsmith logged in from usual location src_ip=10.0.6.247 hour=10,0
[2026-06-06 21:46:58] DEBUG mail-relay unusual login time user=root hour=2 src_ip=10.0.9.254,1
[2026-08-23 01:02:50] NOTICE vpn-gw01 privilege escalation succeeded user=guest from=user to=root method=exploit action=session_terminated,2
[2026-03-25 01:02:38] ALERT api-gateway brute force detected user=webapp attempts=126 src_ip=131.59.197.231 action=blocked,2
[2026-07-24 10:00:41] ALERT db-prod-02 data exfiltration confirmed size=18787MB dst_ip=148.97.130.12 action=connection_terminated,2
[2026-06-20 11:21:26] ALERT mail-relay user=guest action=login status=failed attempt=4 src_ip=144.134.219.230,1
[2026-07-02 09:11:14] ALERT backup-host user=mchen action=sudo command=view_passwd_file status=denied,1
[2026-09-04 20:28:32] DEBUG web-prod-01 user=deploy_bot logged in from usual location src_ip=10.0.13.89 hour=14,0
[2026-09-12 04:11:00] NOTICE auth-svc known C2 beacon src=146.161.108.168 dst_port=1337 action=blocked,2
[2026-07-01 22:33:57] ALERT dns-primary user=jsmith action=file_upload path=/shared/docs status=success size=614KB src_ip=73.80.224.214,2
[2026-10-09 10:54:15] INFO vpn-gw01 vpn session started user=mchen src_ip=10.0.18.73 duration=414m,0
[2026-02-08 12:31:19] DEBUG auth-svc user=deploy_bot action=login status=success src_ip=10.0.19.164 attempt=1,0
[2026-07-20 15:57:10] INFO app-node-07 DDoS traffic pattern requests_per_sec=16948 src_ips=705 action=mitigated,2
[2026-12-12 22:08:23] NOTICE file-server-03 brute force detected user=operator attempts=170 src_ip=189.31.160.15 action=blocked,0
[2026-10-03 00:15:54] DEBUG auth-svc port scan pattern src_ip=12.125.243.157 ports_probed=10,1
[2026-12-03 15:38:39] WARN mail-relay repeated password reset requests user=analyst01 count=3 window=10m,2
[2026-01-11 17:31:30] INFO file-server-03 unauthorized admin account created user=backdoor_424 src_ip=149.135.19.28 action=account_disabled,2
[2026-05-13 17:38:30] INFO file-server-03 connection established src=10.0.2.57 dst_port=445 protocol=TCP,0
[2026-11-02 11:19:38] INFO vpn-gw01 multiple failed sudo attempts user=mchen count=5,1
[2026-09-21 18:11:49] WARN app-node-07 user=svc_monitor action=file_read path=/reports/q1.pdf status=success,0
[2026-06-23 09:18:36] ALERT dns-primary user=deploy_bot action=file_read path=/reports/q1.pdf status=success,0
[2026-02-06 10:14:20] ALERT vpn-gw01 scheduled backup job completed duration=303s,0
[2026-01-20 08:21:10] WARN mail-relay ransomware signature matched files_changed=3089 host_isolated=true,2
[2026-11-23 03:16:46] NOTICE backup-host DDoS traffic pattern requests_per_sec=37056 src_ips=2111 action=mitigated,2
[2026-01-02 00:49:01] INFO web-prod-01 repeated password reset requests user=jsmith count=5 window=10m,1
[2026-10-26 05:01:25] ALERT vpn-gw01 known C2 beacon src=10.240.113.52 dst_port=1337 action=blocked,2
[2026-03-13 20:02:48] DEBUG mail-relay known C2 beacon src=136.216.108.238 dst_port=31337 action=blocked,2
[2026-03-24 12:04:47] DEBUG vpn-gw01 brute force detected user=admin attempts=53 src_ip=189.31.160.15 action=blocked,2
[2026-01-04 17:24:15] NOTICE auth-svc data exfiltration confirmed size=13439MB dst_ip=9.169.36.132 action=connection_terminated,2
[2026-02-07 17:24:03] INFO file-server-03 credential dump detected file=/tmp/hashes.txt user=mchen action=incident_created,2
[2026-06-01 08:29:01] WARN web-prod-01 connection src=218.37.233.107 dst_port=2222 flagged=uncommon_port status=allowed,1
[2026-04-17 15:12:13] NOTICE web-prod-01 credential dump detected file=/tmp/hashes.txt user=root action=incident_created,2
[2026-10-21 16:49:16] NOTICE web-prod-01 brute force detected user=jsmith attempts=182 src_ip=162.99.196.127 action=blocked,2
[2026-10-26 07:42:35] DEBUG app-node-07 malware signature detected file=/tmp/tmp511.exe action=quarantined,2
[2026-07-06 12:29:06] WARN app-node-07 multiple failed sudo attempts user=svc_monitor count=4,1
[2026-03-14 19:44:56] DEBUG vpn-gw01 user=analyst01 action=file_read path=/reports/q3.pdf status=success,0
[2026-03-08 10:44:48] DEBUG app-node-07 data exfiltration confirmed size=1090MB dst_ip=76.111.29.149 action=connection_terminated,2
[2026-04-22 22:16:18] ALERT web-prod-01 port scan pattern src_ip=125.246.109.222 ports_probed=9,1
[2026-10-12 22:25:47] WARN db-prod-02 user=analyst01 action=logout session_duration=1942s,0
[2026-12-02 20:51:33] INFO app-node-07 connection established src=10.0.6.173 dst_port=3306 protocol=TCP,0
[2026-01-22 01:07:07] ALERT vpn-gw01 SQL injection payload in request param='id' src_ip=90.35.125.95 action=blocked,2
[2026-11-24 11:32:14] WARN api-gateway DDoS traffic pattern requests_per_sec=31522 src_ips=2426 action=mitigated,2
[2026-12-20 17:28:19] DEBUG app-node-07 login from new geolocation user=operator src_ip=139.7.47.238 status=success,1
[2026-01-15 07:22:07] WARN dns-primary SQL injection payload in request param='id' src_ip=175.127.52.91 action=blocked,2
[2026-09-01 03:33:13] WARN api-gateway user=dbadmin action=sudo command=disable_firewall status=success src_ip=19.30.117.18,1
[2026-07-15 11:21:20] NOTICE auth-svc larger than usual outbound transfer user=analyst01 size=942MB dst_ip=19.30.117.18,1
[2026-08-10 03:37:39] INFO app-node-07 data exfiltration confirmed size=2212MB dst_ip=125.246.109.222 action=connection_terminated,2
[2026-06-07 07:13:11] INFO auth-svc ransomware signature matched files_changed=2054 host_isolated=true,2
[2026-02-09 01:20:29] DEBUG app-node-07 user=jsmith action=password_change status=success src_ip=10.0.17.77,1
[2026-09-08 10:23:42] INFO file-server-03 user=guest action=file_access path=/etc/shadow status=denied src_ip=10.0.20.178,1
[2026-10-02 00:53:34] WARN vpn-gw01 multiple failed sudo attempts user=svc_monitor count=4,1
[2026-03-08 22:48:35] INFO auth-svc repeated password reset requests user=root count=6 window=10m,1
[2026-03-04 07:56:04] NOTICE web-prod-01 ransomware signature matched files_changed=812 host_isolated=true,2
[2026-04-04 14:25:17] INFO mail-relay multiple failed sudo attempts user=svc_backup count=5,1
[2026-12-12 21:36:05] INFO auth-svc user=guest action=login status=success src_ip=103.30.84.98 attempt=3 note=eventually_succeeded,1
[2026-03-08 05:35:04] WARN web-prod-01 scheduled backup job completed duration=448s,0
[2026-11-10 14:00:19] INFO mail-relay user=jsmith action=login status=failed attempt=114 src_ip=31.126.20.159 action_taken=ip_banned,2
[2026-07-04 19:48:26] WARN backup-host user=deploy_bot action=password_change status=success src_ip=10.0.3.99,2
[2026-03-26 21:30:40] WARN file-server-03 larger than usual outbound transfer user=svc_monitor size=465MB dst_ip=133.231.61.64,1
[2026-03-01 07:01:14] NOTICE app-node-07 user=svc_backup action=password_change status=success src_ip=10.0.2.99,0
[2026-05-08 01:30:59] ALERT api-gateway unusual login time user=deploy_bot hour=4 src_ip=10.0.14.139,1
[2026-10-02 16:03:46] WARN mail-relay connection src=98.239.128.249 dst_port=1337 flagged=uncommon_port status=allowed,1
[2026-08-10 08:49:17] INFO mail-relay privilege escalation succeeded user=svc_backup from=user to=root method=exploit action=session_terminated,2
[2026-07-15 15:32:18] DEBUG db-prod-02 user=webapp action=file_upload path=/shared/docs status=success size=576KB src_ip=172.191.224.231,1
[2026-04-09 20:05:15] DEBUG backup-host user=operator action=file_read path=/reports/q3.pdf status=success,0
[2026-04-27 17:54:49] INFO vpn-gw01 user=guest action=file_upload path=/shared/docs status=success size=257KB,0
[2026-08-05 23:20:05] DEBUG backup-host user=webapp action=file_upload path=/shared/docs status=success size=208KB,0
[2026-06-14 06:09:25] DEBUG app-node-07 scheduled backup job completed duration=550s,0
[2026-12-16 18:37:00] WARN file-server-03 credential dump detected file=/tmp/hashes.txt user=operator action=incident_created,2
[2026-09-10 01:31:25] NOTICE dns-primary vpn session started user=operator src_ip=10.0.20.20 duration=343m,0
[2026-04-07 11:39:14] NOTICE backup-host user=mchen action=login status=failed attempt=71 src_ip=200.208.79.237 action_taken=ip_banned,2
[2026-11-18 02:37:22] NOTICE file-server-03 malware signature detected file=/tmp/tmp822.exe action=quarantined,2
[2026-08-14 04:25:18] WARN dns-primary brute force detected user=analyst01 attempts=110 src_ip=128.202.234.37 action=blocked,1
[2026-12-18 09:20:37] INFO backup-host user=admin action=password_change status=success src_ip=10.0.6.235,0
[2026-07-07 02:11:08] ALERT db-prod-02 user=deploy_bot action=logout session_duration=3790s,0
[2026-03-07 17:24:53] ALERT app-node-07 connection established src=10.0.7.131 dst_port=3306 protocol=TCP,0
[2026-11-16 17:41:48] WARN mail-relay known C2 beacon src=169.98.204.85 dst_port=4444 action=blocked,2
[2026-01-18 04:06:14] NOTICE db-prod-02 user=jsmith action=login status=success src_ip=190.226.218.144 attempt=3 note=eventually_succeeded,1
[2026-09-27 12:50:28] INFO dns-primary user=jsmith action=login status=success src_ip=1.199.135.238 attempt=3 note=eventually_succeeded,1
[2026-07-13 17:15:46] ALERT backup-host connection src=68.202.67.172 dst_port=4444 flagged=uncommon_port status=allowed,1
[2026-05-06 10:29:42] WARN db-prod-02 unusual login time user=webapp hour=1 src_ip=10.0.7.223,1
[2026-06-14 12:42:33] ALERT mail-relay repeated password reset requests user=deploy_bot count=4 window=10m,1
[2026-11-21 14:13:37] WARN web-prod-01 brute force detected user=analyst01 attempts=28 src_ip=62.40.43.188 action=blocked,2
[2026-07-16 06:08:51] WARN db-prod-02 user=svc_monitor action=login status=failed attempt=2 src_ip=106.12.91.189,1
[2026-04-16 11:28:14] DEBUG api-gateway vpn session started user=operator src_ip=10.0.8.18 duration=380m,0
[2026-10-26 08:21:58] WARN api-gateway connection established src=10.0.17.52 dst_port=80 protocol=TCP,0
[2026-12-01 23:51:21] DEBUG db-prod-02 user=svc_backup action=login status=failed attempt=4 src_ip=86.210.127.69,1
[2026-03-09 12:14:02] INFO backup-host user=svc_monitor action=login status=success src_ip=207.100.186.111 attempt=3 note=eventually_succeeded,1
[2026-12-25 15:35:32] INFO backup-host user=jsmith logged in from usual location src_ip=10.0.5.180 hour=16,0
[2026-12-23 11:07:01] WARN db-prod-02 privilege escalation succeeded user=guest from=user to=root method=exploit action=session_terminated,0
[2026-11-12 14:29:08] INFO vpn-gw01 user=guest action=sudo command=disable_firewall status=success src_ip=98.239.128.249,1
[2026-04-03 05:59:28] DEBUG mail-relay user=analyst01 action=login status=failed attempt=1 src_ip=10.0.6.247 reason=typo,0
[2026-02-19 00:14:26] DEBUG backup-host port scan pattern src_ip=36.252.46.194 ports_probed=3,1
[2026-06-20 04:13:57] DEBUG app-node-07 ransomware signature matched files_changed=4178 host_isolated=true,2
[2026-04-21 00:39:14] WARN backup-host login from new geolocation user=operator src_ip=28.79.139.73 status=success,1
[2026-11-21 13:33:04] ALERT backup-host ransomware signature matched files_changed=2532 host_isolated=true,2
[2026-03-09 03:20:02] WARN mail-relay user=guest action=password_change status=success src_ip=10.0.19.164,0
[2026-06-19 02:20:31] DEBUG web-prod-01 SQL injection payload in request param='id' src_ip=3.57.38.242 action=blocked,2
[2026-06-26 01:47:04] DEBUG backup-host user=webapp action=logout session_duration=818s,0
[2026-02-01 00:58:55] INFO file-server-03 unusual login time user=jsmith hour=3 src_ip=10.0.6.235,1
[2026-02-12 23:18:32] INFO file-server-03 user=svc_monitor action=sudo command=view_passwd_file status=denied,1
[2026-10-06 16:20:20] INFO app-node-07 user=analyst01 action=sudo command=disable_firewall status=success src_ip=169.243.84.68,2
[2026-01-13 18:36:42] INFO db-prod-02 user=deploy_bot action=sudo command=systemctl_restart status=success,0
[2026-04-15 13:34:47] INFO db-prod-02 user=deploy_bot action=login status=failed attempt=4 src_ip=193.37.4.118,1
[2026-08-18 15:20:41] WARN file-server-03 multiple failed sudo attempts user=mchen count=5,1
[2026-06-24 06:06:11] WARN vpn-gw01 unusual login time user=dbadmin hour=3 src_ip=10.0.7.37,1
[2026-11-23 18:06:54] DEBUG db-prod-02 larger than usual outbound transfer user=deploy_bot size=1070MB dst_ip=125.246.109.222,1
[2026-02-26 15:07:13] WARN db-prod-02 user=operator action=sudo command=disable_firewall status=success src_ip=165.204.169.241,2
[2026-03-09 14:19:55] ALERT auth-svc malware signature detected file=/tmp/x292.exe action=quarantined,2
[2026-10-03 04:20:41] INFO mail-relay user=mchen action=password_change status=success src_ip=10.0.11.92,0
[2026-08-01 19:56:35] ALERT backup-host user=root action=login status=failed attempt=1 src_ip=10.0.20.215 reason=typo,0
[2026-08-20 14:26:17] WARN dns-primary user=jsmith action=password_change status=success src_ip=10.0.2.99,0
[2026-11-25 12:56:59] WARN file-server-03 SQL injection payload in request param='id' src_ip=165.204.169.241 action=blocked,2
[2026-01-06 06:56:53] WARN web-prod-01 user=root logged in from usual location src_ip=10.0.8.64 hour=15,0
[2026-06-28 07:56:19] INFO web-prod-01 port scan pattern src_ip=12.125.243.157 ports_probed=4,1
[2026-04-18 19:01:10] INFO backup-host login from new geolocation user=analyst01 src_ip=61.83.90.226 status=success,1
[2026-07-03 05:01:35] NOTICE dns-primary connection src=210.235.179.79 dst_port=4444 flagged=uncommon_port status=allowed,1
[2026-10-26 07:20:46] DEBUG dns-primary login from new geolocation user=svc_backup src_ip=104.173.55.64 status=success,1
[2026-09-12 00:50:41] DEBUG backup-host known C2 beacon src=125.246.109.222 dst_port=1337 action=blocked,2
[2026-02-18 00:57:53] NOTICE db-prod-02 user=dbadmin action=file_upload path=/shared/docs status=success size=202KB,0
[2026-05-23 21:03:59] NOTICE app-node-07 vpn session started user=webapp src_ip=10.0.14.99 duration=380m,0
[2026-05-19 22:17:55] NOTICE app-node-07 known C2 beacon src=193.37.4.118 dst_port=6667 action=blocked,2
[2026-01-19 16:57:33] DEBUG dns-primary repeated password reset requests user=webapp count=5 window=10m,1
[2026-03-22 05:09:03] DEBUG mail-relay brute force detected user=dbadmin attempts=106 src_ip=72.35.142.90 action=blocked,0
[2026-05-03 14:45:08] ALERT db-prod-02 brute force detected user=analyst01 attempts=104 src_ip=1.199.135.238 action=blocked,2
[2026-06-09 15:10:10] WARN backup-host user=deploy_bot action=file_access path=/etc/shadow status=denied src_ip=10.0.6.182,1
[2026-01-07 19:29:19] ALERT web-prod-01 privilege escalation succeeded user=svc_monitor from=user to=root method=exploit action=session_terminated,2
[2026-09-10 18:46:43] ALERT dns-primary user=svc_monitor action=login status=success src_ip=10.0.0.191 attempt=1,0
[2026-03-24 01:46:51] DEBUG file-server-03 known C2 beacon src=25.49.220.91 dst_port=8888 action=blocked,2
